region,region,classification,country,city,pm10,pm25
Eur HI,Eur,HI,Poland,SANOK,29.27400651,21.63604728
Eur HI,Eur,HI,Poland,SIEDLCE,32.68242074,28.14580456
Eur HI,Eur,HI,Poland,SIERADZ,39.2098901,28.97953295
Eur HI,Eur,HI,Poland,SITKOWKA NOWINY,32.42992592,23.96854733
Eur HI,Eur,HI,Poland,SKAWINA,49.58596615,36.64835928
Eur HI,Eur,HI,Poland,SKIERNIEWICE,38.00869565,28.09174535
Eur HI,Eur,HI,Poland,SLUPSK,22.63055555,16.72595686
Eur HI,Eur,HI,Poland,SOPOT,16.32832151,12.06805553
Eur HI,Eur,HI,Poland,SOSNOWIEC,44.34806566,32.7770934
Eur HI,Eur,HI,Poland,STARACHOWICE,33.4539548,26.80852272
Eur HI,Eur,HI,Poland,STAROGARD GDANSKI,38.56665852,28.50412864
Eur HI,Eur,HI,Poland,SUCHA BESKIDZKA,53.03571428,39.19802442
Eur HI,Eur,HI,Poland,SULECIN,26.85539358,19.84848111
Eur HI,Eur,HI,Poland,SUWALKI,19.22241441,14.20704293
Eur HI,Eur,HI,Poland,SWIDNICA,36.89012738,27.26502572
Eur HI,Eur,HI,Poland,SWIECIE,24.22591181,17.90506446
Eur HI,Eur,HI,Poland,SZCZAWNO ZDROJ,34.16565096,25.25139972
Eur HI,Eur,HI,Poland,SZCZECIN,22.9380729,15.43102659
Eur HI,Eur,HI,Poland,SZCZECINEK,25.78166907,14.38818681
Eur HI,Eur,HI,Poland,TARNOW,33.91304347,27.11377245
Eur HI,Eur,HI,Poland,TARNOWEK,27.97024855,20.6724563
Eur HI,Eur,HI,Poland,TARNOWO PODGORNE,28.98795454,21.4246299
Eur HI,Eur,HI,Poland,TARNOWSKIE GORY,41.00835654,30.30875671
Eur HI,Eur,HI,Poland,TOMASZOW MAZOWIECKI,42.7116022,31.56760399
Eur HI,Eur,HI,Poland,TORUN,28.64975908,16.54428902
Eur HI,Eur,HI,Poland,TRZEBINIA,34.29969715,27.92394366
Eur HI,Eur,HI,Poland,TUCHOLA,21.34068322,15.77262856
Eur HI,Eur,HI,Poland,TUCHOW,48.15015974,35.58717296
Eur HI,Eur,HI,Poland,TYCHY,42.81177291,31.64163889
Eur HI,Eur,HI,Poland,WADOWICE,47.17804154,34.86869271
Eur HI,Eur,HI,Poland,WAGROWIEC,30.70270833,22.6919827
Eur HI,Eur,HI,Poland,WALBRZYCH,33.2651558,23.80492753
Eur HI,Eur,HI,Poland,WARSZAWA,33.25239202,26.29567719
Eur HI,Eur,HI,Poland,WIDUCHOWA,23.70103092,17.51713164
Eur HI,Eur,HI,Poland,WLADYSLAWOWO,18.06289308,13.3500554
Eur HI,Eur,HI,Poland,WLOCLAWEK,30.66989437,19.08828571
Eur HI,Eur,HI,Poland,WODZISLAW SLASKI,53.25898289,39.36303942
Eur HI,Eur,HI,Poland,WROCLAW,36.41064812,29.10648539
Eur HI,Eur,HI,Poland,WSCHOWA,26.79903846,22.02569832
Eur HI,Eur,HI,Poland,WYSZKOW,18.316342,13.53737629
Eur HI,Eur,HI,Poland,ZABKOWICE SLASKIE,28.27564717,20.89817255
Eur HI,Eur,HI,Poland,ZABRZE,47.27586206,34.94099062
Eur HI,Eur,HI,Poland,ZAKOPANE,37.48997134,31.60821917
Eur HI,Eur,HI,Poland,ZAMOSC,31.21153846,22.43013698
Eur HI,Eur,HI,Poland,ZAWIERCIE,41.97928994,31.02636128
Eur HI,Eur,HI,Poland,ZDUNSKA WOLA,45.23735632,33.43435686
Eur HI,Eur,HI,Poland,ZGIERZ,35.7492163,27.45243128
Eur HI,Eur,HI,Poland,ZGORZELEC,30.17819767,23.69235668
Eur HI,Eur,HI,Poland,ZIELONA GORA,26.36590257,20.44696132
Eur HI,Eur,HI,Poland,ZIELONKA,17.62767123,14.47790055
Eur HI,Eur,HI,Poland,ZLOTORYJA,32.090379,23.71759251
Eur HI,Eur,HI,Poland,ZLOTY POTOK,27.70563467,22.96385542
Eur HI,Eur,HI,Poland,ZORY,44.75510204,31.44837758
Eur HI,Eur,HI,Poland,ZYRARDOW,37.19692111,27.49177307
Eur HI,Eur,HI,Poland,ZYWIEC,58.34242005,43.12014341
Eur HI,Eur,HI,Portugal,Albufeira,19,13.52477576
Eur HI,Eur,HI,Portugal,Almada,14,8.6
Eur HI,Eur,HI,Portugal,Braga,12,8.541963639
Eur HI,Eur,HI,Portugal,Coimbra,17,12.10111515
Eur HI,Eur,HI,Portugal,Faro,16,11.32
Eur HI,Eur,HI,Portugal,Ílhavo,21,14.94843637
Eur HI,Eur,HI,Portugal,Lisboa,15,11.15
Eur HI,Eur,HI,Portugal,Loures,13,9.253793942
Eur HI,Eur,HI,Portugal,Santo Tirso,9,6.406472729
Eur HI,Eur,HI,Portugal,Sintra,11,7.830133336
Eur HI,Eur,HI,Portugal,Vila do Conde,16,11.38928485
Eur HI,Eur,HI,Portugal,Vila Franca de Xira,12,8.541963639
Emr HI,Emr,HI,Qatar,Al Wakrah,152,85.1
Emr HI,Emr,HI,Qatar,Doha,167.6333333,93.43333333
Wpr HI,Wpr,HI,Republic of Korea,Busan,48,25.28703438
Wpr HI,Wpr,HI,Republic of Korea,Chungbuk,52,27.39428724
Wpr HI,Wpr,HI,Republic of Korea,Chungnam,42,22.12615508
Wpr HI,Wpr,HI,Republic of Korea,Daegu,45,23.70659473
Wpr HI,Wpr,HI,Republic of Korea,Daejeon,41,21.59934186
Wpr HI,Wpr,HI,Republic of Korea,Gangwon,51,26.86747403
Wpr HI,Wpr,HI,Republic of Korea,Gwangju,41,21.59934186
Wpr HI,Wpr,HI,Republic of Korea,Gyeongbuk,49,25.81384759
Wpr HI,Wpr,HI,Republic of Korea,Gyeonggi,54,28.44791368
Wpr HI,Wpr,HI,Republic of Korea,Gyeongnam,48,25.28703438
Wpr HI,Wpr,HI,Republic of Korea,Incheon,49,25.81384759
Wpr HI,Wpr,HI,Republic of Korea,Jeju,47,24.76022116
Wpr HI,Wpr,HI,Republic of Korea,Jeonbuk,51,26.86747403
Wpr HI,Wpr,HI,Republic of Korea,Jeonnam,38,20.01890222
Wpr HI,Wpr,HI,Republic of Korea,Seoul,46,24.23340795
Wpr HI,Wpr,HI,Republic of Korea,Ulsan,46,24.23340795
Eur LMI,Eur,LMI,Romania,ALBA IULIA,26.392163,19.59479739
Eur LMI,Eur,LMI,Romania,ALEXANDRIA,22.82032028,16.94289143
Eur LMI,Eur,LMI,Romania,ARAD,21.0835342,17.31102564
Eur LMI,Eur,LMI,Romania,BACAU,18.61835959,13.8231559
Eur LMI,Eur,LMI,Romania,BAIA MARE,21.2930693,18.83772241
Eur LMI,Eur,LMI,Romania,BLEJOI,26.27521472,19.50796942
Eur LMI,Eur,LMI,Romania,BOTOSANI,29.55552715,20.87405904
Eur LMI,Eur,LMI,Romania,BRASOV,24.29259758,15.22334437
Eur LMI,Eur,LMI,Romania,BUCHAREST,30.82642358,22.8870034
Eur LMI,Eur,LMI,Romania,BUZAU,25.07430463,18.61635664
Eur LMI,Eur,LMI,Romania,CAMPULUNG,12.09461538,8.979617847
Eur LMI,Eur,LMI,Romania,CLUJ,27.41630498,20.35516912
Eur LMI,Eur,LMI,Romania,COMUNA SINANDREI,19.27894915,14.31360902
Eur LMI,Eur,LMI,Romania,CONSTANTA,36.89755172,27.39449776
Eur LMI,Eur,LMI,Romania,CRAIOVA,25.58356521,18.99445592
Eur LMI,Eur,LMI,Romania,DEVA,17.88875875,13.28146553
Eur LMI,Eur,LMI,Romania,DROBETA TURNU SEVERIN,28.07519171,20.84435797
Eur LMI,Eur,LMI,Romania,GALATI,18.47984962,7.80479452
Eur LMI,Eur,LMI,Romania,GIURGIU,30.11698113,22.36027957
Eur LMI,Eur,LMI,Romania,HUSI,24.57871559,18.24840776
Eur LMI,Eur,LMI,Romania,IASI,44.47711678,19.51741176
Eur LMI,Eur,LMI,Romania,ISACCEA,18.03672932,13.39132593
Eur LMI,Eur,LMI,Romania,MEDIAS,26.00643109,19.30841167
Eur LMI,Eur,LMI,Romania,MIERCUREA CIUC,26.19504823,16.08386503
Eur LMI,Eur,LMI,Romania,MOLDOVA NOUA,19.05689781,14.14874755
Eur LMI,Eur,LMI,Romania,NADLAC,21.78210691,16.17207243
Eur LMI,Eur,LMI,Romania,ORADEA,21.00536741,15.59538407
Eur LMI,Eur,LMI,Romania,PIATRA NEAMT,22.20455882,16.48572083
Eur LMI,Eur,LMI,Romania,PITESTI,17.92111538,14.30515625
Eur LMI,Eur,LMI,Romania,PLOIESTI,30.58533031,17.70434782
Eur LMI,Eur,LMI,Romania,ROVINARI,38.96121875,28.92666234
Eur LMI,Eur,LMI,Romania,SANPETRU,17.71250909,13.1506094
Eur LMI,Eur,LMI,Romania,SATU MARE,21.74323967,16.14321554
Eur LMI,Eur,LMI,Romania,SIRET,25.1598913,18.67990026
Eur LMI,Eur,LMI,Romania,SLATINA,24.5445098,18.22301175
Eur LMI,Eur,LMI,Romania,SUCEAVA,27.72415774,20.58373365
Eur LMI,Eur,LMI,Romania,TIMISOARA,27.96942176,12.21859872
Eur LMI,Eur,LMI,Romania,TOMESTI,31.1730368,23.14434554
Eur LMI,Eur,LMI,Romania,TURCENI,26.00810606,19.30965525
Eur LMI,Eur,LMI,Romania,UNGHENI,26.07721649,19.36096612
Eur LMI,Eur,LMI,Romania,VULCAN,12.34767295,9.167499826
Eur LMI,Eur,LMI,Romania,ZONA FIRIZA,27.08907284,20.11221641
Eur HI,Eur,HI,Russian Federation,Moscow,32.5,19.81750166
Emr HI,Emr,HI,Saudi Arabia,Al Jubail,359,151.7079025
Emr HI,Emr,HI,Saudi Arabia,Dammam,286,120.8592204
Emr HI,Emr,HI,Saudi Arabia,Jeddah,161,68.03613456
Emr HI,Emr,HI,Saudi Arabia,Makkah,176,74.37490486
Emr HI,Emr,HI,Saudi Arabia,Medina,153,64.65545706
Emr HI,Emr,HI,Saudi Arabia,Riyadh,368,155.5111647
Emr HI,Emr,HI,Saudi Arabia,Yenbu,230,97.19447794
Afr,Afr,,Senegal,Dakar,141.25,34
Eur LMI,Eur,LMI,Serbia,BELGRADE,37.39348987,22.80140147
Eur LMI,Eur,LMI,Serbia,NIS,31.19316538,19.02063406
Eur LMI,Eur,LMI,Serbia,NOVI SAD,32.53952802,19.84160464
Wpr HI,Wpr,HI,Singapore,Singapore,30,18
Eur HI,Eur,HI,Slovakia,BANSKA BYSTRICA,35.13495695,17.24310388
Eur HI,Eur,HI,Slovakia,BRATISLAVA,27.13915698,18.33267641
Eur HI,Eur,HI,Slovakia,BYSTRICANY,34.97927268,22.1880863
Eur HI,Eur,HI,Slovakia,HANDLOVA,24.01126831,16.21976735
Eur HI,Eur,HI,Slovakia,HNUSTA,26.03198124,17.58477203
Eur HI,Eur,HI,Slovakia,HUMENNE,25.16093586,18.35061595
Eur HI,Eur,HI,Slovakia,KOSICE,28.79614816,19.45198469
Eur HI,Eur,HI,Slovakia,MALACKY,25.33456361,17.1136619
Eur HI,Eur,HI,Slovakia,MARTIN,28.34575585,17.12913465
Eur HI,Eur,HI,Slovakia,NITRA,26.42718137,17.85173228
Eur HI,Eur,HI,Slovakia,PRESOV,34.01325651,22.9761752
Eur HI,Eur,HI,Slovakia,PRIEVIDZA,31.53639275,21.30303768
Eur HI,Eur,HI,Slovakia,RUZOMBEROK,34.68287106,23.42850417
Eur HI,Eur,HI,Slovakia,SENICA,29.19330131,19.72026422
Eur HI,Eur,HI,Slovakia,STRAZSKE,27.46020324,19.97333333
Eur HI,Eur,HI,Slovakia,TRNAVA,30.92877637,20.37802212
Eur HI,Eur,HI,Slovakia,VELKA IDA,39.6,25.23031983
Eur HI,Eur,HI,Slovakia,VRANOV NAD TOPLOV,25.36521939,17.13437008
Eur HI,Eur,HI,Slovakia,ZIAR NAD HRONOM,21.59271976,14.58602213
Eur HI,Eur,HI,Slovakia,ZILINA,36.46709215,24.63375707
Eur HI,Eur,HI,Slovakia,ZVOLEN,26.07215071,19.63996142
Eur HI,Eur,HI,Slovenia,CELJE,29.47777777,22.39199527
Eur HI,Eur,HI,Slovenia,HRASTNIK,23.37465564,17.75592389
Eur HI,Eur,HI,Slovenia,KOPER,19.91460055,15.12758678
Eur HI,Eur,HI,Slovenia,KRANJ,24.61602209,18.69889429
Eur HI,Eur,HI,Slovenia,LJUBLJANA,24.88434261,20.26404494
Eur HI,Eur,HI,Slovenia,MARIBOR,30.34986225,20.59797121
Eur HI,Eur,HI,Slovenia,MURSKA SOBOTA,28.1396648,21.37553401
Eur HI,Eur,HI,Slovenia,NOVA GORICA,21.74220963,16.51588051
Eur HI,Eur,HI,Slovenia,NOVO MESTO,27.35082872,20.77631605
Eur HI,Eur,HI,Slovenia,TRBOVLJE1,30.38333333,23.07987602
Eur HI,Eur,HI,Slovenia,VELENJE,20.98885793,15.9436173
Eur HI,Eur,HI,Slovenia,ZAGORJE OB SAVI,29.28571428,22.24609945
Eur HI,Eur,HI,Slovenia,ZERJAV,26.21489971,19.91343835
Afr,Afr,,South Africa,Diepkloof,39.16422,21.99449
Afr,Afr,,South Africa,Ermelo,33.38351,16.19142
Afr,Afr,,South Africa,Hartebeespoort,118.6191917,60.32857888
Afr,Afr,,South Africa,Johannesburg,85.28337411,40.61695872
Afr,Afr,,South Africa,Middleburg,23.51962095,12.97125169
Afr,Afr,,South Africa,Mpumalanga,61.03336145,30.96340748
Afr,Afr,,South Africa,Sebokeng,42.02962408,31.39202968
Afr,Afr,,South Africa,Sekunda,53.64067445,25.53029619
Afr,Afr,,South Africa,Tshwane [Pretoria],63.05556126,51.23897785
Afr,Afr,,South Africa,Vereeniging,57.65533988,34.3289401
Afr,Afr,,South Africa,Waterberg,37.07463696,17.98354606
Afr,Afr,,South Africa,Witbank,30.20090372,16.34105079
Afr,Afr,,South Africa,Zamdela,56.45467881,29.62585831
Eur HI,Eur,HI,Spain,ABANTO Y CIERVANA/ABANTO ZIERB,21.35104438,11.9369373
Eur HI,Eur,HI,Spain,AGüIMES,23.11563279,7.33010191
Eur HI,Eur,HI,Spain,AIA,13.66167615,7.637966963
Eur HI,Eur,HI,Spain,ALAGÓN,17.03041825,9.521362571
Eur HI,Eur,HI,Spain,ALBACETE,25.83484841,14.44374149
Eur HI,Eur,HI,Spain,ALBALAT DELS TARONGERS,9.82087673,7.00492103
Eur HI,Eur,HI,Spain,ALCALÃ__ DE HENARES,20.7623751,11.6078242
Eur HI,Eur,HI,Spain,ALCANAR,20.78478964,11.62035572
Eur HI,Eur,HI,Spain,ALCAÑIZ,15.63696402,8.74231048
Eur HI,Eur,HI,Spain,ALCANTARILLA,21.46371659,11.99993005
Eur HI,Eur,HI,Spain,ALCOBENDAS,16.87711476,9.435653689
Eur HI,Eur,HI,Spain,ALCORA (L'),28.05543237,8.89149305
Eur HI,Eur,HI,Spain,ALCORCÓN,20.64463094,9.88180671
Eur HI,Eur,HI,Spain,ALCOY/ALCOI,12.39202657,6.928131549
Eur HI,Eur,HI,Spain,ALFARO,22.92706904,8.32178783
Eur HI,Eur,HI,Spain,ALGAR,26.25454545,14.67838562
Eur HI,Eur,HI,Spain,ALGAR DE PALANCIA,9.97875014,7.15720324
Eur HI,Eur,HI,Spain,ALGECIRAS,23.7977528,13.30484252
Eur HI,Eur,HI,Spain,ALGETE,16.21887619,8.60611613
Eur HI,Eur,HI,Spain,ALICANTE/ALACANT,15.88492239,9.81812102
Eur HI,Eur,HI,Spain,ALMAZORA/ALMASSORA,10.20426904,7.92926284
Eur HI,Eur,HI,Spain,ALMONTE,14.76857142,8.256809732
Eur HI,Eur,HI,Spain,ALZIRA,17.01503759,9.512763555
Eur HI,Eur,HI,Spain,AMETLLA DE MAR (L'),10.42117263,5.826266952
Eur HI,Eur,HI,Spain,ARAFO,22.65379043,7.22140087
Eur HI,Eur,HI,Spain,ARANDA DE DUERO,16.60842814,9.285436431
Eur HI,Eur,HI,Spain,ARANJUEZ,20.41053598,11.41111806
Eur HI,Eur,HI,Spain,ARGANDA DEL REY,22.24808846,12.43845651
Eur HI,Eur,HI,Spain,ARMILLA,26.38055555,14.74883532
Eur HI,Eur,HI,Spain,ARONA,29.49687666,11.21397824
Eur HI,Eur,HI,Spain,ARRASATE O MONDRAGÓN,14.40859813,8.055555943
Eur HI,Eur,HI,Spain,ARRECIFE,24.39147121,4.42084489
Eur HI,Eur,HI,Spain,Arrúbal,12.8478609,8.15929608
Eur HI,Eur,HI,Spain,ARTEIXO,15.68776889,8.74003065
Eur HI,Eur,HI,Spain,ARUCAS,23.13315217,11.29085545
Eur HI,Eur,HI,Spain,ASTILLERO (EL),19.53032228,10.91900838
Eur HI,Eur,HI,Spain,ATAZAR (EL),11.32094788,7.45438779
Eur HI,Eur,HI,Spain,Ávila,18.74138329,10.47792854
Eur HI,Eur,HI,Spain,AVILES,32.33728046,18.0791198
Eur HI,Eur,HI,Spain,AZPEITIA,18.47236941,10.32752832
Eur HI,Eur,HI,Spain,BADAJOZ,13.31006097,7.441386024
Eur HI,Eur,HI,Spain,BADALONA,19.83453237,11.08908609
Eur HI,Eur,HI,Spain,BARCARROTA,12.50741839,6.95911949
Eur HI,Eur,HI,Spain,BARCELONA,24.39588963,15.25063661
Eur HI,Eur,HI,Spain,BARRIOS (LOS),25.38856149,14.1942315
Eur HI,Eur,HI,Spain,BEASAIN,18.35900766,10.26415005
Eur HI,Eur,HI,Spain,BENICASIM/BENICÃ€SSIM,9.45296688,7.27429557
Eur HI,Eur,HI,Spain,BENIDORM,10.35355264,7.88797847
Eur HI,Eur,HI,Spain,BILBAO,19.46404212,10.88195248
Eur HI,Eur,HI,Spain,BREÑA ALTA,16.06142322,7.03878048
Eur HI,Eur,HI,Spain,BREÑA BAJA,16.45928994,6.66689911
Eur HI,Eur,HI,Spain,BUJARALOZ,12.56825396,7.02665672
Eur HI,Eur,HI,Spain,BUÑOL,6.84155995,5.15762514
Eur HI,Eur,HI,Spain,BUNYOLA,14.25313411,6.25274665
Eur HI,Eur,HI,Spain,BURGOS,14.39806941,7.95981658
Eur HI,Eur,HI,Spain,BURJASSOT,19.09415584,10.67515654
Eur HI,Eur,HI,Spain,BURRIANA,10.50986573,7.13438412
Eur HI,Eur,HI,Spain,CÃ__CERES,11.24332344,7.04698574
Eur HI,Eur,HI,Spain,CADAQUES,16.91545189,7.40425531
Eur HI,Eur,HI,Spain,CALANDA,10.41981818,5.825509706
Eur HI,Eur,HI,Spain,CAMARGO,20.98663902,11.73320563
Eur HI,Eur,HI,Spain,CAMBRE,16.50655123,9.22847911
Eur HI,Eur,HI,Spain,Campisábalos,6.2028169,4.81433224
Eur HI,Eur,HI,Spain,CANDELARIA,18.41315599,5.597637988
Eur HI,Eur,HI,Spain,CANGAS DEL NARCEA,27.80942334,15.54768642
Eur HI,Eur,HI,Spain,CARAVACA DE LA CRUZ,14.34909047,8.022286413
Eur HI,Eur,HI,Spain,CARRACEDELO,14.34663545,8.020913861
Eur HI,Eur,HI,Spain,CARTAGENA,23.21777877,12.98059076
Eur HI,Eur,HI,Spain,CASTELLÓN DE LA PLANA/CASTELLÓ,15.27227175,12.21782178
Eur HI,Eur,HI,Spain,CASTRO-URDIALES,21.54513808,12.04545116
Eur HI,Eur,HI,Spain,CAUDETE DE LAS FUENTES,12.1539759,8.28626506
Eur HI,Eur,HI,Spain,CEE,16.26731639,9.094727747
Eur HI,Eur,HI,Spain,CERCEDA,14.17397881,7.924385024
Eur HI,Eur,HI,Spain,CERVO,11.81734369,6.606837968
Eur HI,Eur,HI,Spain,CESURAS,14.46736323,8.088410322
Eur HI,Eur,HI,Spain,CIUDAD REAL,21.01484205,11.74897337
Eur HI,Eur,HI,Spain,COLLADO VILLALBA,23.94650441,12.29506695
Eur HI,Eur,HI,Spain,COLMENAR VIEJO,18.40515463,10.28994989
Eur HI,Eur,HI,Spain,CONGOSTO,20.94263638,11.70860464
Eur HI,Eur,HI,Spain,CORRALES DE BUELNA (LOS),20.64964506,11.54479912
Eur HI,Eur,HI,Spain,CORUÑA (A),21.95500623,12.27460016
Eur HI,Eur,HI,Spain,COSLADA,19.41181891,10.85275554
Eur HI,Eur,HI,Spain,CUADROS,9.79634373,5.476937745
Eur HI,Eur,HI,Spain,CUEVAS DEL ALMANZORA,27.43937534,15.34080006
Eur HI,Eur,HI,Spain,DONOSTIA-SAN SEBASTIÃ__N,12.29299363,6.872764234
Eur HI,Eur,HI,Spain,Dumbría,13.95711139,7.803138833
Eur HI,Eur,HI,Spain,DURANGO,23.26534872,13.00718616
Eur HI,Eur,HI,Spain,EIVISSA,21.05008387,11.76867636
Eur HI,Eur,HI,Spain,EJIDO (EL),28.43465909,15.89724309
Eur HI,Eur,HI,Spain,ELCHE/ELX,20.48334957,11.45182667
Eur HI,Eur,HI,Spain,ELCIEGO,11.89025279,6.647599972
Eur HI,Eur,HI,Spain,ELDA,11.8633139,8.50595388
Eur HI,Eur,HI,Spain,FABERO,19.55213901,10.93120567
Eur HI,Eur,HI,Spain,FERROL,18.69266416,10.45069066
Eur HI,Eur,HI,Spain,FUENLABRADA,18.43099495,10.30439669
Eur HI,Eur,HI,Spain,GALILEA,10.4097645,7.91243712
Eur HI,Eur,HI,Spain,GANDIA,16.67595183,10.12043795
Eur HI,Eur,HI,Spain,GETAFE,22.033035,12.31822447
Eur HI,Eur,HI,Spain,GIJÓN,26.41462591,11.05506677
Eur HI,Eur,HI,Spain,GRANADILLA DE ABONA,24.12284407,8.893367473
Eur HI,Eur,HI,Spain,GUADALAJARA,17.72615966,9.910337529
Eur HI,Eur,HI,Spain,GUADALIX DE LA SIERRA,14.83692738,8.295026168
Eur HI,Eur,HI,Spain,GUARDO,21.9811102,12.28919436
Eur HI,Eur,HI,Spain,HERNANI,15.13582822,8.462135585
Eur HI,Eur,HI,Spain,HUELVA,24.19957631,13.52949392
Eur HI,Eur,HI,Spain,HUESCA,11.63503649,6.504913698
Eur HI,Eur,HI,Spain,ILLESCAS,24.68212203,13.79927547
Eur HI,Eur,HI,Spain,JEREZ DE LA FRONTERA,27.48348155,15.36545895
Eur HI,Eur,HI,Spain,La Linea de la Concepción,30.4845679,17.04330566
Eur HI,Eur,HI,Spain,LANGREO,25.59157353,14.30480913
Eur HI,Eur,HI,Spain,LARACHA,11.96356463,6.688587139
Eur HI,Eur,HI,Spain,LEGANES,20.98900847,11.73453034
Eur HI,Eur,HI,Spain,LEÓN,16.97097732,6.34779905
Eur HI,Eur,HI,Spain,LLANES,15.39436619,6.55792682
Eur HI,Eur,HI,Spain,LLODIO,19.30472273,10.79288023
Eur HI,Eur,HI,Spain,LOGROÑO,21.42817214,11.98005787
Eur HI,Eur,HI,Spain,LORCA,22.11503915,12.36407133
Eur HI,Eur,HI,Spain,LUGO,22.81756032,12.75683671
Eur HI,Eur,HI,Spain,MADRID,18.68207546,9.946102582
Eur HI,Eur,HI,Spain,MAHÓN,18.53755105,5.79879879
Eur HI,Eur,HI,Spain,MAIRENA DEL ALJARAFE,26.63428571,14.89069072
Eur HI,Eur,HI,Spain,MAJADAHONDA,19.53183391,10.9198535
Eur HI,Eur,HI,Spain,MATARÓ,21.99650349,12.29780044
Eur HI,Eur,HI,Spain,MEDINA DEL CAMPO,22.99597787,12.85658636
Eur HI,Eur,HI,Spain,MERIDA,15.76876712,8.815998929
Eur HI,Eur,HI,Spain,MIERES,27.42416925,15.33229864
Eur HI,Eur,HI,Spain,MIRANDA DE EBRO,23.8291945,13.32242093
Eur HI,Eur,HI,Spain,MORELLA,7.5795053,4.237548192
Eur HI,Eur,HI,Spain,MÓSTOLES,18.54736842,10.36945875
Eur HI,Eur,HI,Spain,MOTRIL,25.78086419,14.41356
Eur HI,Eur,HI,Spain,MURAS,9.96737111,5.572555696
Eur HI,Eur,HI,Spain,MURCIA,25.97868497,14.5241576
Eur HI,Eur,HI,Spain,NOIA,6.76038338,3.779593686
Eur HI,Eur,HI,Spain,OBEJO,12.57440476,7.030095508
Eur HI,Eur,HI,Spain,ONDA,15.07843137,8.430046166
Eur HI,Eur,HI,Spain,ORDES,14.17250263,7.923559721
Eur HI,Eur,HI,Spain,ORUSCO DE TAJUÑA,13.36544622,7.472350797
Eur HI,Eur,HI,Spain,OURENSE,13.19778101,7.378612568
Eur HI,Eur,HI,Spain,OUROL,14.11352034,13.01747619
Eur HI,Eur,HI,Spain,OVIEDO,24.65386599,13.78347809
Eur HI,Eur,HI,Spain,PALENCIA,21.04043715,11.76328308
Eur HI,Eur,HI,Spain,PALMA DE MALLORCA,18.99760183,10.62117514
Eur HI,Eur,HI,Spain,PALMAS DE GRAN CANARIA (LAS),22.8692136,7.924455695
Eur HI,Eur,HI,Spain,PALOS DE LA FRONTERA,23.72200001,13.26249066
Eur HI,Eur,HI,Spain,PATERNA,16.37230769,9.153426261
Eur HI,Eur,HI,Spain,PEÑAUSENDE,8.07831325,4.52941176
Eur HI,Eur,HI,Spain,PINOSO,11.5609756,6.463507751
Eur HI,Eur,HI,Spain,PLASENCIA,10.34707602,5.79258625
Eur HI,Eur,HI,Spain,POBLA (SA),17.74536644,9.921075651
Eur HI,Eur,HI,Spain,POIO,12.94901298,7.239531391
Eur HI,Eur,HI,Spain,POLLENÇA,13.06585481,7.304855296
Eur HI,Eur,HI,Spain,PONFERRADA,17.01247257,9.511329504
Eur HI,Eur,HI,Spain,Pontes de García Rodríguez (As),9.972642945,7.37635117
Eur HI,Eur,HI,Spain,PONTEVEDRA,18.01276334,10.07057185
Eur HI,Eur,HI,Spain,PRADEJÓN,17.98111239,7.8859639
Eur HI,Eur,HI,Spain,PRADO DEL REY,20.9090909,11.68985004
Eur HI,Eur,HI,Spain,PUERTO DEL ROSARIO,25.92201097,7.955910385
Eur HI,Eur,HI,Spain,PUERTO REAL,32.86819484,18.3759433
Eur HI,Eur,HI,Spain,PUERTOLLANO,23.75571942,14.9289971
Eur HI,Eur,HI,Spain,Pueyo de Araguás (El),6.6,3.68992658
Eur HI,Eur,HI,Spain,Punta Umbría,23.16759776,12.95253557
Eur HI,Eur,HI,Spain,QUART DE POBLET,17.05178571,7.90199081
Eur HI,Eur,HI,Spain,REALEJOS (LOS),18.06093708,4.80573835
Eur HI,Eur,HI,Spain,REINOSA,11.88118466,6.642530164
Eur HI,Eur,HI,Spain,RIVAS-VACIAMADRID,18.14090491,10.14221321
Eur HI,Eur,HI,Spain,ROBLA (LA),20.43496357,11.42477504
Eur HI,Eur,HI,Spain,SAGUNTO/SAGUNT,12.61561759,7.51094217
Eur HI,Eur,HI,Spain,SALAMANCA,15.80968857,7.78118018
Eur HI,Eur,HI,Spain,SAN ANDRES Y SAUCES,16.5539878,9.254999938
Eur HI,Eur,HI,Spain,SAN BARTOLOME DE TIRAJANA,27.23194838,9.15291428
Eur HI,Eur,HI,Spain,SAN JORGE,12.97111913,7.251890493
Eur HI,Eur,HI,Spain,San Martín de Valdeiglesias,14.73675174,8.239019992
Eur HI,Eur,HI,Spain,SAN MARTÍN DEL REY AURELIO,24.00568907,13.42109548
Eur HI,Eur,HI,Spain,SAN PABLO DE LOS MONTES,9.96358543,5.33620689
Eur HI,Eur,HI,Spain,SAN ROQUE,19.91785691,11.13567116
Eur HI,Eur,HI,Spain,SANGüESA/ZANGOZA,23.75415962,13.28047045
Eur HI,Eur,HI,Spain,SANT ANTONI DE PORTMANY,10.04238153,5.614492505
Eur HI,Eur,HI,Spain,SANT FELIU DE LLOBREGAT,18.85925925,9.65057803
Eur HI,Eur,HI,Spain,SANT JUST DESVERN,19.51173184,10.90861484
Eur HI,Eur,HI,Spain,SANTA CRUZ DE LA PALMA,21.34826507,5.76157943
Eur HI,Eur,HI,Spain,SANTA CRUZ DE TENERIFE,19.39090564,7.866372379
